,player,team,team within selected timeframe,position,age,market value,contract expires,matches played,minutes played,goals,xg,assists,xa,duels per 90,"duels won, %",birth country,passport country,foot,height,weight,on loan,successful defensive actions per 90,defensive duels per 90,"defensive duels won, %",aerial duels per 90,"aerial duels won, %",sliding tackles per 90,padj sliding tackles,shots blocked per 90,interceptions per 90,padj interceptions,fouls per 90,yellow cards,yellow cards per 90,red cards,red cards per 90,successful attacking actions per 90,goals per 90,non-penalty goals,non-penalty goals per 90,xg per 90,head goals,head goals per 90,shots,shots per 90,"shots on target, %","goal conversion, %",assists per 90,crosses per 90,"accurate crosses, %",crosses from left flank per 90,"accurate crosses from left flank, %",crosses from right flank per 90,"accurate crosses from right flank, %",crosses to goalie box per 90,dribbles per 90,"successful dribbles, %",offensive duels per 90,"offensive duels won, %",touches in box per 90,progressive runs per 90,accelerations per 90,received passes per 90,received long passes per 90,fouls suffered per 90,passes per 90,"accurate passes, %",forward passes per 90,"accurate forward passes, %",back passes per 90,"accurate back passes, %",lateral passes per 90,"accurate lateral passes, %",short / medium passes per 90,"accurate short / medium passes, %",long passes per 90,"accurate long passes, %","average pass length, m","average long pass length, m",xa per 90,shot assists per 90,second assists per 90,third assists per 90,smart passes per 90,"accurate smart passes, %",key passes per 90,passes to final third per 90,"accurate passes to final third, %",passes to penalty area per 90,"accurate passes to penalty area, %",through passes per 90,"accurate through passes, %",deep completions per 90,deep completed crosses per 90,progressive passes per 90,"accurate progressive passes, %",conceded goals,conceded goals per 90,shots against,shots against per 90,clean sheets,"save rate, %",xg against,xg against per 90,prevented goals,prevented goals per 90,back passes received as gk per 90,exits per 90,aerial duels per 90.1,free kicks per 90,direct free kicks per 90,"direct free kicks on target, %",corners per 90,penalties taken,"penalty conversion, %",duels won per 90,defensive duels won per 90,aerial duels won per 90,accurate crosses per 90,accurate crosses from left flank per 90,accurate crosses from right flank per 90,successful dribbles per 90,offensive duels won per 90,accurate passes per 90,accurate forward passes per 90,accurate back passes per 90,accurate lateral passes per 90,accurate short / medium passes per 90,accurate long passes per 90,accurate smart passes per 90,accurate passes to final third per 90,accurate passes to penalty area per 90,accurate through passes per 90,accurate progressive passes per 90,duels extrp,successful defensive actions extrp,defensive duels extrp,aerial duels extrp,sliding tackles extrp,shots blocked extrp,interceptions extrp,fouls extrp,yellow cards extrp,red cards extrp,successful attacking actions extrp,goals extrp,non-penalty goals extrp,xg extrp,head goals extrp,shots extrp,assists extrp,crosses extrp,crosses from left flank extrp,crosses from right flank extrp,crosses to goalie box extrp,dribbles extrp,offensive duels extrp,touches in box extrp,progressive runs extrp,accelerations extrp,received passes extrp,received long passes extrp,fouls suffered extrp,passes extrp,forward passes extrp,back passes extrp,lateral passes extrp,short / medium passes extrp,long passes extrp,xa extrp,shot assists extrp,second assists extrp,third assists extrp,smart passes extrp,key passes extrp,passes to final third extrp,passes to penalty area extrp,through passes extrp,deep completions extrp,deep completed crosses extrp,progressive passes extrp,conceded goals extrp,shots against extrp,xg against extrp,prevented goals extrp,back passes received as gk extrp,exits extrp,aerial duels.1 extrp,free kicks extrp,direct free kicks extrp,corners extrp,duels won extrp,defensive duels won extrp,aerial duels won extrp,accurate crosses extrp,accurate crosses from left flank extrp,accurate crosses from right flank extrp,successful dribbles extrp,offensive duels won extrp,accurate passes extrp,accurate forward passes extrp,accurate back passes extrp,accurate lateral passes extrp,accurate short / medium passes extrp,accurate long passes extrp,accurate smart passes extrp,accurate passes to final third extrp,accurate passes to penalty area extrp,accurate through passes extrp,accurate progressive passes extrp,position0,position1,position2
187,Renato Santos,Volos NFC,Volos NFC,"RAMF, RW",29,400000,2021-06-30,9,532,0,0.97,1,1.0,28.93,46.78,Portugal,Portugal,right,175,70,no,7.44,8.29,57.14,2.2,30.77,0.17,0.24,0.17,2.54,3.63,2.03,0,0.0,0,0.0,7.44,0.0,0,0.0,0.16,0,0.0,13,2.2,30.77,0.0,0.17,6.09,27.78,0.68,75.0,5.41,21.88,1.69,7.44,61.36,14.04,49.4,2.71,3.05,2.37,18.44,1.18,2.37,30.45,66.67,10.83,62.5,6.6,76.92,8.8,57.69,22.5,76.69,2.03,75.0,18.22,25.47,0.17,1.02,0.0,0.0,0.51,100.0,0.17,4.23,72.0,5.24,35.48,0.17,100.0,0.68,1.52,5.92,82.86,0,,0,,0,0.0,0.0,0.0,,,0.17,,,2.2,0.34,50.0,3.55,0,0.0,1353.3454,473.69059999999996,67.694,169.1802,51.00000000000001,118.3708,456.51840000000004,693.5759999999999,2030.1015,676.875,507.67199999999997,507.672,1725.5249999999999,152.24999999999997,51.0,304.56000000000006,185.9152,17.0,490.5312,171.00844444444445,43.97866666666667,49.00311111111111,13.004444444444445,1.004888888888889,1.004888888888889,15.014222222222221,11.999555555555553,0.0,0.0,43.97866666666667,0.0,0.0,0.9457777777777778,0.0,13.004444444444445,1.004888888888889,35.998666666666665,4.019555555555556,31.97911111111111,9.989777777777777,43.97866666666667,82.99199999999999,16.019111111111112,18.028888888888886,14.009333333333334,109.0008888888889,6.975111111111111,14.009333333333334,179.99333333333334,64.01733333333334,39.01333333333333,52.01777777777778,133.0,11.999555555555553,1.004888888888889,6.029333333333333,0.0,0.0,3.0146666666666664,1.004888888888889,25.004,30.974222222222224,1.004888888888889,4.019555555555556,8.98488888888889,34.99377777777778,,,0.0,,1.004888888888889,,,13.004444444444445,2.009777777777778,20.984444444444442,7999.775031111111,2800.037768888889,400.14675555555556,1000.0429600000001,301.4666666666667,699.7029511111111,2698.5309866666666,4099.8048,12000.155533333333,4001.0833333333335,3000.9055999999996,3000.9056,10199.769999999999,899.9666666666665,301.46666666666664,1800.2880000000005,1098.9654044444444,100.4888888888889,2899.584426666667,Attacking Midfielder,Wing Back,
188,U. Ćosić,Larissa,Larissa,"LCB, RCB3, CB",28,400000,2022-06-30,5,431,0,0.0,0,0.0,8.77,57.14,Serbia,Serbia,right,187,77,no,6.47,3.13,66.67,3.13,46.67,0.21,0.29,0.84,4.18,5.83,0.21,1,0.21,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.63,66.67,0.21,2.3,0.0,27.15,0.63,0.84,46.36,82.88,26.1,75.2,1.88,100.0,15.66,96.0,35.29,91.72,11.07,54.72,24.89,39.08,0.0,0.0,0.0,0.0,0.21,0.0,0.0,10.02,56.25,1.88,22.22,0.84,50.0,0.63,0.0,12.95,77.42,0,,0,,0,0.0,0.0,0.0,,,1.25,,,0.0,0.0,0.0,0.0,0,0.0,501.1178,208.6771,146.0771,0.0,0.0,0.0,0.0,42.0021,3842.3167999999996,1962.7200000000003,188.0,1503.3600000000001,3236.7988,605.7504,0.0,563.625,41.773599999999995,42.0,1002.5889999999999,41.998555555555555,30.98411111111111,14.989222222222223,14.989222222222223,1.0056666666666665,4.022666666666666,20.017555555555553,1.0056666666666665,1.0056666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0170000000000003,1.0056666666666665,11.014444444444443,0.0,130.01833333333332,3.0170000000000003,4.022666666666666,222.01288888888888,124.99000000000001,9.00311111111111,74.994,168.99988888888888,53.013,0.0,0.0,0.0,0.0,1.0056666666666665,0.0,47.98466666666666,9.00311111111111,4.022666666666666,3.0170000000000003,0.0,62.01611111111111,,,0.0,,5.986111111111111,,,0.0,0.0,0.0,2399.7974644444444,999.3314455555554,699.5470011111112,0.0,0.0,0.0,0.0,201.14339,18400.42823111111,9399.248000000001,900.3111111111111,7199.424,15500.669808888888,2900.87136,0.0,2699.1375,200.04912888888887,201.13333333333333,4801.287322222222,Center Back,,
189,Juan Domínguez,PAS Giannina,PAS Giannina,"LCMF, RCMF, DMF",31,400000,2021-06-30,21,1555,0,0.61,0,0.16,25.06,52.66,Spain,Spain,right,181,71,no,13.02,10.36,58.1,3.13,53.7,0.35,0.47,0.46,6.66,8.98,2.32,3,0.17,0,0.0,1.5,0.0,0,0.0,0.04,0,0.0,11,0.64,0.0,0.0,0.0,0.17,33.33,0.12,50.0,0.06,0.0,0.0,2.14,56.76,6.83,49.15,0.46,1.22,0.52,19.85,0.17,1.27,38.03,87.06,11.86,77.07,5.32,96.74,15.63,92.59,36.06,89.25,1.79,48.39,17.45,23.98,0.01,0.17,0.06,0.0,0.52,44.44,0.0,5.15,74.16,1.1,47.37,0.58,30.0,0.46,0.06,4.75,80.49,0,,0,,0,0.0,0.0,0.0,,,0.41,,,0.12,0.0,0.0,0.12,0,0.0,1319.6596,601.9159999999999,168.08100000000002,5.6661,6.0,0.0,121.46640000000001,335.6945,3310.8918000000003,914.0501999999999,514.6568,1447.1817,3218.355,86.6181,23.1088,381.92400000000004,52.107,17.4,382.3275,432.9811111111111,224.95666666666665,178.99777777777777,54.07944444444444,6.0472222222222225,7.9477777777777785,115.07000000000001,40.08444444444444,2.9372222222222226,0.0,25.916666666666668,0.0,0.0,0.6911111111111111,0.0,11.057777777777778,0.0,2.9372222222222226,2.0733333333333333,1.0366666666666666,0.0,36.974444444444444,118.00722222222223,7.9477777777777785,21.078888888888887,8.984444444444446,342.9638888888889,2.9372222222222226,21.942777777777778,657.0738888888889,204.91444444444443,91.91777777777779,270.0516666666667,623.0366666666667,30.927222222222227,0.17277777777777778,2.9372222222222226,1.0366666666666666,0.0,8.984444444444446,0.0,88.98055555555557,19.005555555555556,10.02111111111111,7.9477777777777785,1.0366666666666666,82.06944444444444,,,0.0,,7.083888888888889,,,2.0733333333333333,0.0,2.0733333333333333,22800.78531111111,10399.770888888888,2904.066166666667,97.89761666666666,103.66666666666667,0.0,2098.6694666666667,5800.054972222222,57204.85276666668,15792.75623333333,8892.12582222222,25004.08381666667,55606.02250000001,1496.568283333333,399.26871111111114,6598.798000000001,900.2931666666666,300.63333333333327,6605.769583333333,Central Midfielder,Defensive Midfielder,
190,N. Papadopoulos,Asteras Tripolis,Asteras Tripolis,GK,30,400000,2022-06-30,15,1384,0,0.0,0,0.0,0.46,100.0,Greece,Greece,right,196,91,no,1.11,0.07,100.0,0.39,100.0,0.07,0.09,0.0,0.98,1.41,0.0,1,0.07,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.82,0.07,0.0,13.92,86.92,9.04,84.17,0.0,0.0,4.75,91.78,6.57,96.04,7.35,78.76,38.92,47.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.24,73.68,0.07,0.0,0.0,0.0,0.0,0.0,5.72,79.55,15,0.98,60,3.9,5,75.0,18.32,1.19,3.32,0.216,0.0,1.56,0.39,,,,0.0,0,0.0,46.0,7.000000000000001,39.0,0.0,0.0,0.0,0.0,0.0,1209.9264,760.8968,0.0,435.955,630.9828000000001,578.886,0.0,91.3632,0.0,0.0,455.02599999999995,7.073777777777778,17.069333333333336,1.0764444444444445,5.997333333333334,1.0764444444444445,0.0,15.070222222222222,0.0,1.0764444444444445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151.0097777777778,1.0764444444444445,0.0,214.05866666666665,139.0151111111111,0.0,73.04444444444445,101.03200000000001,113.02666666666666,0.0,0.0,0.0,0.0,0.0,0.0,19.068444444444445,1.0764444444444445,0.0,0.0,0.0,87.96088888888889,15.070222222222222,59.97333333333333,18.299555555555557,3.3216,0.0,23.989333333333335,5.997333333333334,,,0.0,707.3777777777777,107.64444444444446,599.7333333333333,0.0,0.0,0.0,0.0,0.0,18605.979306666668,11700.901902222222,0.0,6704.019111111111,9703.113280000001,8901.980266666666,0.0,1404.962986666667,0.0,0.0,6997.28871111111,Goalkeeper,,
191,F. Álvarez,Asteras Tripolis,Asteras Tripolis,LB,26,400000,2023-06-30,19,1590,0,0.33,4,1.48,17.66,62.5,Argentina,Argentina,left,183,75,no,11.21,7.87,69.06,2.49,65.91,0.34,0.45,0.34,5.43,7.25,1.19,3,0.17,0,0.0,3.23,0.0,0,0.0,0.02,0,0.0,11,0.62,18.18,0.0,0.23,4.02,33.8,4.02,33.8,0.0,0.0,0.4,2.43,62.79,4.7,55.42,0.23,0.62,0.57,27.28,2.15,1.64,38.21,74.22,15.06,65.04,4.98,95.45,13.58,76.25,28.64,86.96,5.83,38.83,22.4,37.95,0.08,0.68,0.0,0.0,0.28,80.0,0.45,5.72,64.36,3.62,46.88,0.34,16.67,0.4,1.3,9.57,68.05,0,,0,,0,0.0,0.0,0.0,,,0.79,,,0.57,0.17,33.33,0.0,0,0.0,1103.75,543.5022,164.1159,135.87599999999998,135.87599999999998,0.0,152.5797,260.474,2835.9462,979.5024000000001,475.34100000000007,1035.475,2490.5344,226.3789,22.400000000000002,368.13919999999996,169.7056,5.667800000000001,651.2385,311.99333333333334,198.04333333333335,139.03666666666666,43.99,6.006666666666667,6.006666666666667,95.92999999999999,21.023333333333333,3.0033333333333334,0.0,57.06333333333333,0.0,0.0,0.35333333333333333,0.0,10.953333333333333,4.0633333333333335,71.02,71.02,0.0,7.066666666666666,42.93,83.03333333333333,4.0633333333333335,10.953333333333333,10.07,481.9466666666667,37.983333333333334,28.973333333333333,675.0433333333333,266.06,87.98,239.91333333333336,505.9733333333333,102.99666666666667,1.4133333333333333,12.013333333333334,0.0,0.0,4.946666666666667,7.95,101.05333333333333,63.95333333333333,6.006666666666667,7.066666666666666,22.966666666666665,169.07000000000002,,,0.0,,13.956666666666669,,,10.07,3.0033333333333334,0.0,19499.583333333332,9601.8722,2899.3809,2400.4759999999997,2400.4759999999997,0.0,2695.5747,4601.707333333333,50101.716199999995,17304.542400000002,8397.691,18293.391666666663,43999.441066666666,3999.3605666666667,395.73333333333335,6503.792533333333,2998.1322666666665,100.13113333333335,11505.213500000002,Full Back,,
192,G. Kargas,PAS Giannina,PAS Giannina,"LCB, RCB",26,400000,2023-06-30,19,1697,2,2.04,0,0.21,22.86,59.63,Greece,Greece,right,186,80,no,9.12,6.52,53.66,7.48,58.16,0.27,0.37,0.48,5.36,7.39,2.92,8,0.42,0,0.0,1.86,0.11,2,0.11,0.11,1,0.05,22,1.17,31.82,9.091,0.0,0.32,50.0,0.16,66.67,0.16,33.33,0.11,1.64,74.19,3.98,57.33,1.33,1.22,0.21,19.94,0.53,2.44,37.12,77.57,16.28,63.19,2.33,95.45,14.8,90.32,28.37,85.42,8.43,52.2,24.41,38.0,0.01,0.16,0.05,0.0,0.58,18.18,0.11,7.8,57.14,0.9,41.18,0.64,8.33,0.42,0.21,7.69,68.28,0,,0,,0,0.0,0.0,0.0,,,1.22,,,0.0,0.0,0.0,0.0,0,0.0,1363.1418,349.86319999999995,435.03679999999997,16.0,10.667200000000001,5.3328,121.67159999999998,228.1734,2879.3983999999996,1028.7332000000001,222.3985,1336.7359999999999,2423.3654,440.046,10.5444,445.692,37.062,5.3312,525.0732,431.03799999999995,171.96266666666665,122.93822222222221,141.03955555555558,5.091,9.050666666666666,101.06577777777778,55.05822222222222,7.919333333333333,0.0,35.071333333333335,2.074111111111111,2.074111111111111,2.074111111111111,0.9427777777777778,22.060999999999996,0.0,6.033777777777777,3.0168888888888885,3.0168888888888885,2.074111111111111,30.923111111111112,75.04511111111111,25.077888888888893,23.003777777777778,3.9596666666666667,375.97977777777777,9.993444444444446,46.007555555555555,699.9182222222221,306.96844444444446,43.93344444444445,279.06222222222226,534.9321111111111,158.9523333333333,0.18855555555555553,3.0168888888888885,0.9427777777777778,0.0,10.93622222222222,2.074111111111111,147.07333333333332,16.97,12.067555555555554,7.919333333333333,3.9596666666666667,144.99922222222222,,,0.0,,23.003777777777778,,,0.0,0.0,0.0,25702.79594,6596.865004444443,8202.86055111111,301.68888888888887,201.13598222222225,100.55290666666666,2294.185613333333,4302.33622,54292.656497777774,19397.33600444445,4193.447272222223,25204.899911111108,45693.900931111115,8297.3118,198.82052,8403.770266666666,698.8245999999999,100.52273777777776,9900.546893333334,Center Back,,
193,E. Pantelakis,PAS Giannina,PAS Giannina,RCB,26,400000,2022-06-30,24,1984,1,1.53,0,0.07,16.01,60.91,Greece,Greece,right,188,81,no,8.53,5.04,67.57,6.53,58.33,0.41,0.55,0.54,4.72,6.34,1.18,6,0.27,0,0.0,0.45,0.05,1,0.05,0.07,0,0.0,5,0.23,20.0,20.0,0.0,0.18,25.0,0.05,0.0,0.14,33.33,0.05,0.45,80.0,1.54,61.76,0.41,0.73,0.18,20.41,0.18,1.45,35.07,79.04,17.96,65.66,1.22,96.3,12.79,96.1,27.49,87.13,7.39,50.31,21.11,34.25,0.0,0.05,0.0,0.0,0.05,0.0,0.05,5.58,60.98,0.68,33.33,0.36,25.0,0.14,0.05,8.8,68.56,0,,0,,0,0.0,0.0,0.0,,,0.91,,,0.0,0.0,0.0,0.0,0,0.0,975.1691000000001,340.5528,380.8949,4.5,0.0,4.6662,36.0,95.1104,2771.9328,1179.2536,117.48599999999999,1229.119,2395.2036999999996,371.7909,0.0,340.2684,22.6644,9.0,603.3280000000001,352.9315555555556,188.0391111111111,111.10400000000001,143.95022222222224,9.038222222222222,11.904000000000002,104.04977777777778,26.012444444444444,5.952000000000001,0.0,9.92,1.1022222222222222,1.1022222222222222,1.5431111111111113,0.0,5.070222222222222,0.0,3.968,1.1022222222222222,3.0862222222222226,1.1022222222222222,9.92,33.94844444444445,9.038222222222222,16.092444444444443,3.968,449.9271111111111,3.968,31.964444444444442,773.0986666666668,395.9182222222222,26.894222222222222,281.9484444444444,606.0017777777778,162.90844444444446,0.0,1.1022222222222222,0.0,0.0,1.1022222222222222,1.1022222222222222,123.008,14.990222222222224,7.936,3.0862222222222226,1.1022222222222222,193.9911111111111,,,0.0,,20.060444444444446,,,0.0,0.0,0.0,21497.061048888892,7507.29728,8396.616462222222,99.2,0.0,102.86378666666666,793.6,2096.655928888889,61105.71861333334,25995.990471111112,2589.9136,27095.24551111111,52800.93489777777,8195.923840000001,0.0,7501.027839999999,499.6241066666667,198.4,13300.03057777778,Center Back,,
194,Sito,Asteras Tripolis,Asteras Tripolis,"LW, LAMF",24,400000,2022-06-30,25,1665,1,1.34,0,3.12,24.22,56.03,Spain,Spain,left,180,70,no,6.27,4.76,63.64,2.27,40.48,0.32,0.43,0.05,2.92,3.87,1.51,2,0.11,0,0.0,7.57,0.05,1,0.05,0.07,0,0.0,16,0.86,18.75,6.25,0.0,5.14,29.47,5.08,28.72,0.05,100.0,0.81,8.16,70.2,14.0,61.0,2.7,4.59,2.97,17.84,1.08,2.27,27.24,71.83,5.51,58.82,6.27,95.69,10.65,70.05,21.51,82.41,0.97,50.0,20.46,22.87,0.17,1.35,0.05,0.0,0.49,33.33,0.7,1.68,77.42,3.62,40.3,0.32,16.67,0.65,1.3,4.22,67.95,0,,0,,0,0.0,0.0,0.0,,,0.16,,,0.97,0.05,0.0,1.03,0,0.0,1357.0466,302.9264,91.88959999999999,151.4758,145.89759999999998,5.0,572.832,854.0,1956.6491999999998,324.09819999999996,599.9762999999999,746.0325,1772.6391,48.5,16.331699999999998,130.0656,145.886,5.3344000000000005,286.74899999999997,448.06999999999994,115.99499999999999,88.06,41.995000000000005,5.92,0.925,54.02,27.935000000000002,2.035,0.0,140.04500000000002,0.925,0.925,1.2950000000000002,0.0,15.91,0.0,95.09,93.98,0.925,14.985000000000001,150.96,259.0,49.95,84.91499999999999,54.945,330.03999999999996,19.98,41.995000000000005,503.94,101.935,115.99499999999999,197.025,397.935,17.945,3.145,24.975,0.925,0.0,9.065,12.95,31.08,66.97,5.92,12.025,24.05,78.07,,,0.0,,2.96,,,17.945,0.925,19.055,25105.362099999995,5604.1384,1699.9575999999997,2802.3023,2699.1055999999994,92.5,10597.392,15799.0,36198.0102,5995.816699999999,11099.561549999999,13801.60125,32793.823350000006,897.25,302.13644999999997,2406.2136,2698.891,98.68640000000002,5304.8565,Wing Back,Attacking Midfielder,
195,José Luis Valiente,Asteras Tripolis,Asteras Tripolis,"LCMF, LDMF",29,400000,2021-06-30,23,1793,0,0.45,0,0.06,16.11,53.58,Spain,Spain,right,184,78,no,9.99,8.48,57.99,2.01,50.0,0.55,0.72,0.1,4.52,5.9,2.11,5,0.25,0,0.0,0.4,0.0,0,0.0,0.02,0,0.0,8,0.4,37.5,0.0,0.0,0.05,0.0,0.05,0.0,0.0,0.0,0.0,0.4,62.5,2.31,43.48,0.15,0.35,0.1,26.65,0.15,0.75,40.46,88.46,10.74,75.23,5.02,97.0,19.22,93.47,36.39,91.31,4.02,63.75,19.35,29.21,0.0,0.05,0.0,0.05,0.05,0.0,0.0,5.77,73.04,0.45,44.44,0.35,14.29,0.2,0.0,4.67,67.74,0,,0,,0,0.0,0.0,0.0,,,0.45,,,0.0,0.0,0.0,0.0,0,0.0,863.1737999999999,491.75520000000006,100.49999999999999,0.0,0.0,0.0,25.0,100.4388,3579.0915999999997,807.9702000000001,486.93999999999994,1796.4933999999998,3322.7709,256.275,0.0,421.4408,19.998,5.001499999999999,316.3458,320.947,199.023,168.94044444444447,40.04366666666667,10.957222222222223,1.9922222222222223,90.04844444444444,42.035888888888884,4.980555555555555,0.0,7.968888888888889,0.0,0.0,0.39844444444444443,0.0,7.968888888888889,0.0,0.9961111111111112,0.9961111111111112,0.0,0.0,7.968888888888889,46.02033333333333,2.9883333333333333,6.972777777777777,1.9922222222222223,530.9272222222222,2.9883333333333333,14.941666666666666,806.0531111111111,213.96466666666666,100.00955555555554,382.9051111111111,724.9696666666667,80.08733333333333,0.0,0.9961111111111112,0.0,0.9961111111111112,0.9961111111111112,0.0,114.95122222222221,8.965,6.972777777777777,3.9844444444444447,0.0,93.03677777777777,,,0.0,,8.965,,,0.0,0.0,0.0,17196.34026,9796.856373333334,2002.183333333333,0.0,0.0,0.0,498.05555555555554,2000.9640933333333,71303.45820888889,16096.561873333334,9700.926888888887,35790.14073555556,66196.98026333333,5105.567499999999,0.0,8396.037271111112,398.4046000000001,99.64099444444443,6302.311326666667,Central Midfielder,Defensive Midfielder,
196,I. Chatzitheodoridis,Panathinaikos,Panathinaikos,"LB, DMF",23,400000,2023-06-30,5,318,0,0.16,0,0.0,19.53,50.72,Greece,Greece,left,171,67,no,11.6,8.21,62.07,1.7,50.0,0.28,0.42,0.28,6.23,9.3,1.98,0,0.0,0,0.0,1.13,0.0,0,0.0,0.04,0,0.0,1,0.28,0.0,0.0,0.0,2.26,0.0,2.26,0.0,0.0,0.0,0.28,2.55,44.44,5.94,42.86,0.57,1.42,1.42,20.38,0.57,1.13,33.4,70.34,14.15,54.0,6.23,100.0,7.08,80.0,25.75,83.52,5.38,36.84,16.39,19.2,0.0,0.0,0.0,0.0,0.28,0.0,0.0,5.66,55.0,1.13,0.0,0.57,0.0,0.0,0.0,6.79,50.0,0,,0,,0,0.0,0.0,0.0,,,0.28,,,0.0,0.0,0.0,0.28,0,0.0,990.5616,509.59470000000005,85.0,0.0,0.0,0.0,113.32199999999999,254.5884,2349.356,764.1,623.0,566.4,2150.64,198.19920000000002,0.0,311.3,0.0,0.0,339.5,69.006,40.986666666666665,29.00866666666667,6.006666666666667,0.9893333333333334,0.9893333333333334,22.012666666666668,6.9959999999999996,0.0,0.0,3.9926666666666666,0.0,0.0,0.14133333333333334,0.0,0.9893333333333334,0.0,7.985333333333333,7.985333333333333,0.0,0.9893333333333334,9.01,20.988,2.014,5.017333333333333,5.017333333333333,72.00933333333333,2.014,3.9926666666666666,118.01333333333332,49.99666666666666,22.012666666666668,25.016000000000002,90.98333333333333,19.009333333333334,0.0,0.0,0.0,0.0,0.9893333333333334,0.0,19.99866666666667,3.9926666666666666,2.014,0.0,0.0,23.99133333333333,,,0.0,,0.9893333333333334,,,0.0,0.0,0.9893333333333334,3499.9843200000005,1800.56794,300.3333333333333,0.0,0.0,0.0,400.40439999999995,899.54568,8301.057866666668,2699.82,2201.266666666667,2001.2799999999997,7598.927999999999,700.30384,0.0,1099.9266666666667,0.0,0.0,1199.5666666666666,Full Back,Defensive Midfielder,
197,Ž. Laci,AEK Athens,AEK Athens,LCB,18,400000,2023-06-30,10,907,0,0.11,1,0.05,15.68,58.23,Slovenia,Slovenia,left,187,74,no,10.52,6.85,62.32,5.66,49.12,0.89,1.52,0.1,5.36,9.1,1.59,1,0.1,0,0.0,0.4,0.0,0,0.0,0.01,0,0.0,1,0.1,100.0,0.0,0.1,0.3,0.0,0.3,0.0,0.0,0.0,0.1,0.3,100.0,0.99,70.0,0.3,0.6,0.0,33.94,1.19,0.79,47.03,86.5,20.94,79.15,2.18,86.36,20.74,94.26,39.99,91.81,6.75,58.82,21.86,37.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,5.16,63.46,0.69,0.0,0.1,0.0,0.0,0.0,8.24,74.7,0,,0,,0,0.0,0.0,0.0,,,1.79,,,0.0,0.0,0.0,0.0,0,0.0,913.0464,426.892,278.0192,0.0,0.0,0.0,30.0,69.3,4068.0950000000003,1657.4010000000003,188.2648,1954.9524,3671.4819,397.035,0.0,327.4536,0.0,0.0,615.528,158.01955555555557,106.01822222222222,69.03277777777778,57.04022222222222,8.969222222222223,1.0077777777777779,54.01688888888889,16.023666666666667,1.0077777777777779,0.0,4.0311111111111115,0.0,0.0,0.10077777777777779,0.0,1.0077777777777779,1.0077777777777779,3.023333333333333,3.023333333333333,0.0,1.0077777777777779,3.023333333333333,9.977,3.023333333333333,6.046666666666666,0.0,342.0397777777778,11.992555555555555,7.961444444444445,473.9578888888889,211.02866666666668,21.96955555555556,209.0131111111111,403.01033333333334,68.025,0.0,2.0155555555555558,0.0,0.0,0.0,0.0,52.001333333333335,6.953666666666666,1.0077777777777779,0.0,0.0,83.04088888888889,,,0.0,,18.03922222222222,,,0.0,0.0,0.0,9201.47872,4302.122711111111,2801.8157155555555,0.0,0.0,0.0,302.3333333333333,698.39,40997.357388888886,16702.918966666668,1897.2908177777779,19701.575853333332,37000.378703333336,4001.2305,0.0,3300.004613333333,0.0,0.0,6203.1544,Center Back,,
